aggregate,key,count,mean_cosine_similarity,min_cosine_similarity,max_cosine_similarity
layer_head,13/8,46,0.6732152263917353,-0.016733776777982712,0.8014851808547974
layer_head,13/9,46,0.4169926559350089,-0.0589170940220356,0.7851486802101135
layer_head,14/0,46,0.633221812657607,0.0033189854584634304,0.8122203350067139
layer_head,14/1,46,0.5554063746948605,-0.03797467425465584,0.9355425834655762
layer_head,14/10,46,0.5996005860683711,0.10270393639802933,0.9147413969039917
layer_head,14/11,46,0.6286684802692869,0.09236566722393036,0.952850878238678
layer_head,14/12,46,0.4021908916209055,0.08653376996517181,0.7530396580696106
layer_head,14/13,46,0.44482587925765826,0.23244675993919373,0.5727583169937134
layer_head,14/14,46,0.4717641900415006,0.15909995138645172,0.9052978754043579
layer_head,14/15,46,0.44129374250769615,0.08130983263254166,0.7580019235610962
layer_head,14/16,46,0.2846252008381745,-0.07750051468610764,0.8016484975814819
layer_head,14/17,46,0.48101276564209355,0.08502427488565445,0.8312802910804749
layer_head,14/18,46,0.4831552665842616,0.09287727624177933,0.6695951223373413
layer_head,14/19,46,0.5452435891265455,0.3420616686344147,0.7600986957550049
layer_head,14/2,46,0.6345076386857292,0.051412325352430344,0.9111347198486328
layer_head,14/20,46,0.6370426617238832,0.299436092376709,0.9289844632148743
layer_head,14/21,46,0.5776083742308876,-0.05579588934779167,0.808481752872467
layer_head,14/22,46,0.7073327025965505,-0.18860091269016266,0.9146698117256165
layer_head,14/23,46,0.5837023659892704,-0.18056906759738922,0.8137473464012146
layer_head,14/3,46,0.633315066523526,0.016743045300245285,0.7928963899612427
layer_head,14/4,46,0.5734346282222996,-0.11369824409484863,0.7288178205490112
layer_head,14/5,46,0.38683629072392767,0.030213145539164543,0.7291030287742615
layer_head,14/6,46,0.6058632935518804,0.1510705202817917,0.7286837100982666
layer_head,14/7,46,0.39482501853743324,0.0324169360101223,0.798282265663147
layer_head,14/8,46,0.5820017821034011,-0.014865124598145485,0.7069268822669983
layer_head,14/9,46,0.5333987043603606,0.09412560611963272,0.8672499060630798
layer_head,15/0,46,0.7162598358548206,0.468710720539093,0.9196557402610779
layer_head,15/1,46,0.6057248413562775,0.3299984037876129,0.6828591823577881
layer_head,15/10,46,0.45356962279133173,0.29373276233673096,0.7008859515190125
layer_head,15/11,46,0.5440121727145236,0.25784188508987427,0.654998779296875
layer_head,15/12,46,0.5633319998564927,0.35663968324661255,0.8482149243354797
layer_head,15/13,46,0.5565507447589999,0.20340858399868011,0.6697672009468079
layer_head,15/14,46,0.5463838791069777,0.042291998863220215,0.7667848467826843
layer_head,15/15,46,0.35421399866817926,-0.01980183832347393,0.7281603813171387
layer_head,15/16,46,0.3552615979443426,-0.07606633007526398,0.6216030716896057
layer_head,15/17,46,0.33456849210652645,-0.049214918166399,0.7636297941207886
layer_head,15/18,46,0.5928460340137067,0.31088787317276,0.8695816397666931
layer_head,15/19,46,0.4741872110120628,0.07742569595575333,0.9163015484809875
layer_head,15/2,46,0.5131037685534229,0.2244017869234085,0.6789084076881409
layer_head,15/20,46,0.6161421449935954,0.16798703372478485,0.782652735710144
layer_head,15/21,46,0.528548998353274,0.13213740289211273,0.8424727916717529
layer_head,15/22,46,0.394679589257778,-0.03746365010738373,0.8369276523590088
layer_head,15/23,46,0.4451981535100419,0.06617421656847,0.6586268544197083
layer_head,15/3,46,0.49378020170590153,-0.024546615779399872,0.7745643258094788
layer_head,15/4,46,0.47205773469708534,0.028337324038147926,0.6496488451957703
layer_head,15/5,46,0.47360742529449257,0.023301932960748672,0.6230397820472717
layer_head,15/6,46,0.5137140222865603,0.22613628208637238,0.8103728890419006
layer_head,15/7,46,0.5855875530320666,0.22665686905384064,0.8452041149139404
layer_head,15/8,46,0.5802212389914886,0.3018462061882019,0.7665679454803467
layer_head,15/9,46,0.5129144016815268,0.24487900733947754,0.6583675146102905
layer_head,16/0,46,0.5908216147319131,0.3465990424156189,0.8290236592292786
layer_head,16/1,46,0.4768805737080781,0.16628798842430115,0.697067379951477
layer_head,16/10,46,0.5212012924577879,0.27004098892211914,0.6987163424491882
layer_head,16/11,46,0.5455590480047724,0.2684577703475952,0.6956378221511841
layer_head,16/12,46,0.6153090207473092,0.2655141055583954,0.8634965419769287
layer_head,16/13,46,0.6359129321316014,0.390470027923584,0.8470263481140137
layer_head,16/14,46,0.5137857775325361,0.2649849057197571,0.8750937581062317
layer_head,16/15,46,0.6162712813719459,0.2713160812854767,0.7510952353477478
layer_head,16/16,46,0.6422264115965884,0.3337017893791199,0.7783035039901733
layer_head,16/17,46,0.6654798058064088,0.38691800832748413,0.8032138347625732
layer_head,16/18,46,0.41933928851200186,0.06645907461643219,0.636582612991333
layer_head,16/19,46,0.4800606765176939,0.14841042459011078,0.6752402782440186
layer_head,16/2,46,0.893653594929239,0.552746593952179,0.9563091993331909
layer_head,16/20,46,0.4737368588862212,0.2845851182937622,0.8520793318748474
layer_head,16/21,46,0.6318224519491196,0.3656069040298462,0.8553515076637268
layer_head,16/22,46,0.5593922616023085,0.08569703251123428,0.8374063968658447
layer_head,16/23,46,0.6387754576685636,0.10452757030725479,0.9146702885627747
layer_head,16/3,46,0.5556327154171532,-0.5351818799972534,0.8891560435295105
layer_head,16/4,46,0.7857949532892393,0.4273359477519989,0.8949114680290222
layer_head,16/5,46,0.7750947705429533,-0.14513267576694489,0.9726368188858032
layer_head,16/6,46,0.4426528224114167,-0.02122163400053978,0.7410188913345337
layer_head,16/7,46,0.45089025811656663,0.07073643803596497,0.794199526309967
layer_head,16/8,46,0.4987703655623709,-0.0011656885035336018,0.6284701228141785
layer_head,16/9,46,0.6009950751195783,0.07292142510414124,0.6904295086860657
layer_head,17/0,46,0.6703475677286801,-0.026119831949472427,0.8782166838645935
layer_head,17/1,46,0.6670949300346167,0.15476860105991364,0.8515463471412659
layer_head,17/10,46,0.5406579919483351,0.1315479874610901,0.7742450833320618
